id	title	genre	duration	created_at	likes_count	reposts_count	kind	permalink	permalink_url	uri	user_id	tag_list	track_count	trackIds
275675917	Chill	Chill	8180513	2016-11-15	8997	688	playlist	chill	https://soundcloud.com/iijeriichoii/sets/chill	https://api.soundcloud.com/playlists/275675917	24439798		37	208174877,101988938,245946661,1688272,6109158,2827829,267149317,218638479,152181242,104762415,203326435,207337518,317011532,316536608,269471046,272630093,221004112,262287927,211192418,322231828,328861250,323338918,337440515,231160275,298209662,345592723,127492703,155469367,353424524,348379239,364407053,425773098,204001121,466382796,451489188,482988678,502974456
312603422	After Party	Relax	4648624	2017-04-03	4007	185	playlist	after-party	https://soundcloud.com/alcides-augusto-948527436/sets/after-party	https://api.soundcloud.com/playlists/312603422	208456866	afterparty relax	17	131058741,182859485,102700900,230219957,194510401,59895401,182648319,140391236,201884147,97287230,187805747,205908718,190613559,177509896,289754313,233770380,161980476
238293557	GYM		6741102	2016-07-03	6223	271	playlist	gym	https://soundcloud.com/mohamed-nageb-3/sets/gym	https://api.soundcloud.com/playlists/238293557	42878728	gym workout	11	273629819,270482836,145839137,110741387,234999277,253660124,214698527,194729139,226478493,202306452,252477342
239481577	Motivated Music - July 2016	WorkOut	4123564	2016-07-07	10900	440	playlist	motivated-music-july-2016	https://soundcloud.com/fitnuslife/sets/motivated-music-july-2016	https://api.soundcloud.com/playlists/239481577	163911442	gym fitness motivation running Edm Dance House	18	271409580,238162839,269226033,270690977,272594774,235108006,272593685,268364223,264023874,272310752,269771052,229490683,270219613,272145077,269617006,270160251,229306058,265655497
581141859	Jazz hip3	Jazz	4026418	2018-08-12	15945	749	playlist	jazz-hip3	https://soundcloud.com/yourparadis/sets/jazz-hip3	https://api.soundcloud.com/playlists/581141859	283347384	Relax Jazz lofi jazzhiphop	26	339215568,243297554,327992677,305391956,413530593,332286052,244762996,327854541,348584448,432017151,443328087,327117099,383005298,342973619,373466810,436083933,182404492,359753132,244096684,396318876,345974108,301446375,373182620,284762111,243023157,399250770
624309312	Study, Chill, Relax, Gaming ~ Audible Adderall #15	study	16886612	2018-10-16	19588	914	playlist	audible-adderall-15	https://soundcloud.com/mugatunesofficial/sets/audible-adderall-15	https://api.soundcloud.com/playlists/624309312	193531220	"Chill Relax ""audible adderall"" noshittymusic sleep"	67	497893788,1143657676,496141866,1152777904,1111389628,1148558170,1075829947,1096790107,1148688190,1148602897,333558772,1087303858,1145427754,495558030,1148489452,1118321164,501775581,1066759333,507903219,1092551122,1101435322,491898150,323366326,1112601826,490096386,80764633,1062208339,460684869,431126559,1057447855,472881681,382470947,486873645,922848538,458875404,489543129,492008199,478531236,304090691,486572214,465741546,486122853,350274430,483308910,483777897,498365070,457807581,475951785,476290899,414604413,220940419,246741647,420731896,495615978,486752223,502356411,503133909,445582071,501921822,260323764,88752404,303748225,300553503,405082749,463608519,513218913,483381033
725708028	SUMMER 19	PARTY	16222636	2019-03-09	4110	159	playlist	summer-19	https://soundcloud.com/user-610681392/sets/summer-19	https://api.soundcloud.com/playlists/725708028	217578784		33	577694661,409549161,232668290,523847409,163888261,533962188,244575414,174545747,585610146,159513770,483237303,600383397,428258358,298871683,488470779,218663070,292717832,269562614,154735997,191964693,497893788,379204589,84118776,341023301,435630510,342138094,18853020,613493451,267596823,317575153,12162709,239753341,31242880
1087236382	Sad//Slowed//Chill	chill	19540878	2020-07-07	4688	90	playlist	slowed	https://soundcloud.com/user-267115463/sets/slowed	https://api.soundcloud.com/playlists/1087236382	849217042	slowed tiktok sad chill	62	822363979,509208894,581322255,782891314,811581220,784979086,578790621,448902789,798921043,755377810,755880871,710694808,674461856,369884684,561447804,358570511,243327194,851827924,830321770,621459426,765592969,552395928,644964588,775714900,869489434,842149843,819958846,337512917,812912680,722171611,464311236,488889423,900025660,416155581,150556166,889129852,613866123,591291966,838706977,733993687,789008539,634105794,752037760,132014647,622527630,813702901,919138456,900600571,532983123,279188904,296496013,926082778,24880470,777451315,609573249,23693848,826258873,88980393,873104056,521503455,173968014,469471707
305665701	Lofi	lofi	23871318	2017-03-08	94787	2934	playlist	lofi	https://soundcloud.com/user-692461400/sets/lofi	https://api.soundcloud.com/playlists/305665701	293713798	lofi study	156	283831214,347644075,561882696,303853993,333039211,592816941,317547294,337652909,186530837,296962224,549086580,335521383,274011530,327073612,314732615,308945708,261956297,401621832,433524648,270781619,346143258,243277960,376719902,341568899,347539277,337238572,306817628,167505592,344045850,339190075,600100719,325216059,405089169,346883679,245071808,206782090,311598029,249208062,327068293,313534719,902959279,298807477,607920558,272494415,338865697,437359557,686452972,296715495,383884778,278815463,370226924,298623051,317691063,244743713,333536882,262740697,212338462,340530207,347232841,194715478,347736214,284369474,297642518,313128792,319852229,302520493,414839982,337213956,338517131,318143904,320101598,449716776,312283402,474272706,363455900,345900273,351553894,357486047,314353749,316568007,303449449,296465072,268799947,280116434,338580722,340529913,334444665,343708045,300997167,344471227,309225087,339345301,471401607,342334724,474351459,346349430,178916138,279188904,576388578,337321014,557593830,568947723,548885208,325009375,559670982,517428612,345697537,557804904,525789078,552051105,463292994,232871675,301810910,224680378,459639720,476666259,472254570,224177507,323204260,1035330517,243963348,499497651,499011495,429956652,385311893,585133590,367680257,342797009,417551408,334059234,410730417,342754070,800656006,331248448,448354566,274011568,775523572,362292134,337895729,326094500,332438890,913133707,921475747,939608581,864591529,337487846,269797428,312394593,140308121,1068892885,1071661330,57221295,605143374,287902450,612714387,341626276
169130588	Sleep healing sounds		18838143	2015-11-26	78216	4652	playlist	sleep-healing-sounds	https://soundcloud.com/jean-claude-4/sets/sleep-healing-sounds	https://api.soundcloud.com/playlists/169130588	11140254		13	192753999,33657121,210719218,151635012,70884712,221900926,133596855,127254845,226709847,207140526,229157706,75708257,118868469
704881914	Believe in the dream	lofi	1937826	2019-02-09	8592	350	playlist	believe-in-the-dream	https://soundcloud.com/cranky-wolves/sets/believe-in-the-dream	https://api.soundcloud.com/playlists/704881914	258576383	"lofi Dream ""study music"" sleep"	13	517386243,297806366,397327392,341191257,325060371,533460858,339270424,537337071,544076202,498202392,365550212,543553236,536327544
98244872	the best fucking revision playlist ever		14770412	2015-04-14	10927	648	playlist	thebestfuckingrevisionplaylistever	https://soundcloud.com/emlayting/sets/thebestfuckingrevisionplaylistever	https://api.soundcloud.com/playlists/98244872	48964914	jzz hiphop chill a ambient revise work study studying	55	178902529,188179113,64532740,174962998,155018381,174104721,200453914,93329866,98635550,193218215,162989287,164711016,105694376,66816172,32523360,154271795,157671540,70262260,183934204,188506297,184938288,144263221,144263209,144263205,4009736,70956506,124008117,186042476,115087023,32646707,20273754,78421354,64601234,181571536,158813270,86135995,48036813,125126434,27715813,171405786,78205793,88750341,98268176,199691609,6897961,39321529,165857557,17314698,176209033,123056935,39599532,203979828,171006078,207015965,132356979
238904795	Instrumental 6 - Swirling	Neoclassical	4488782	2016-07-05	16932	1039	playlist	instrumental-6	https://soundcloud.com/agamidae/sets/instrumental-6	https://api.soundcloud.com/playlists/238904795	17971787	instrumental Classical Strings Orchestral emotional epic work study	15	121416325,237409057,269733873,223378841,110077769,212427743,237821481,251681168,271554192,24373506,52281206,255917796,231715151,160272579,271269903
311547228	Chill	jazzhop	5945648	2017-03-30	36036	2203	playlist	s07	https://soundcloud.com/yeonkkot/sets/s07	https://api.soundcloud.com/playlists/311547228	180340836	chill Ambient jazzhop study Relax lofi	33	860669008,216472168,207238285,260221223,195021123,201040737,264634814,238957184,249801793,202251902,187852994,215682806,203243820,246885023,263248828,245648434,832257415,45752403,270892628,228138253,134368553,48331976,267228468,266548995,274049133,395711334,253940912,575919138,560580789,859516288,959105428,276116429,1041823741
253737934	Music For Concentration		4649239	2016-08-26	24777	1573	playlist	music-for-concentration	https://soundcloud.com/user-221702713/sets/music-for-concentration	https://api.soundcloud.com/playlists/253737934	249812102	study focus	20	263153662,43047740,256140609,172884842,260240455,142300871,132173968,253172201,76070288,237821481,244437069,249726971,275266046,73331125,11817799,70674084,253172606,190065710,274717954,139415174
632412507	Party 2018		9272863	2018-10-28	64680	4036	playlist	party-2018	https://soundcloud.com/partyplaylists69/sets/party-2018	https://api.soundcloud.com/playlists/632412507	454283658	Party	46	584959245,237242362,887015536,557534421,167810531,322247356,208485855,850144228,693794488,877762033,642323157,731522308,266489131,318470521,222238653,891430180,293983123,207430150,590096274,603854502,323889283,310968421,602800461,681996821,603328008,842491084,406938789,218230580,789490390,337396175,275869874,212263577,444288303,172245994,143553285,170202151,332846872,257939729,264023874,70972306,156125563,342497243,244144744,406527663,141415883,247599017
127755258	Morning Chillout	chill	38467526	2015-07-23	139131	7145	playlist	morning-chillout	https://soundcloud.com/mightyj-1/sets/morning-chillout	https://api.soundcloud.com/playlists/127755258	2182746	electronic morning sunrise chillout downtempo sunset house relax	104	206559958,455663940,169155349,1032718162,689486647,196504795,176568862,838807852,1068707635,101403891,231380272,231678958,100430651,950175106,256761970,257763131,169989132,168448204,174276882,927383770,171791080,200580240,207094246,263453033,233770380,200910035,290208917,290085882,322538554,95759647,233330508,233681465,220122138,214853924,55149736,258469434,332100635,258794393,247405635,267278797,331342685,243889279,180149002,26905303,337065653,336226146,338247612,335839818,346040635,308893865,365746157,236082267,308486400,304180358,287310273,276927984,256128412,128209587,76255568,166783535,84384151,130572064,284305671,211029451,214787869,137127648,115526695,503151465,165185488,337842103,155700228,305816859,438233802,137033616,656385386,305219559,593981181,249833335,520211469,505711077,656236307,533076738,576354837,178032085,195171197,209723296,654806993,112564688,217746816,435026730,747651682,416126220,384520922,206189104,543396186,385441865,505919196,685993468,230806728,894699616,86511625,530915988,265696323,1096953538
119633272	chilling	electro	20715895	2015-06-25	32578	1963	playlist	chilling	https://soundcloud.com/seven75-1/sets/chilling	https://api.soundcloud.com/playlists/119633272	112452711	chill #chilling #relax #good #vibes #travel #transport #electro #sleep #sleeping	79	199054091,124173519,140500423,178643415,207476076,100436636,212414428,146159376,206011795,202799344,210237998,126357686,197239971,224261625,111313636,117975830,120682891,203317699,212707626,204041427,205148290,225256579,168714250,216710578,194411702,145296044,141390355,126194199,3146146,129830428,163973062,92364113,105378912,41993188,83301440,119843634,66603430,8128553,120287842,136926253,104618728,138256757,224933317,236369945,142383675,219834700,151227923,79526341,121215102,79388620,159118796,235430287,217140097,206661710,205143012,228644865,182307959,156961518,158384606,197321258,242136202,238162839,54634028,57985669,153689693,243255972,235749897,17061971,159682734,134384175,84118776,259722740,205997328,212059735,151042214,7649925,337456338,331546896,58789014
274642743	Emotive 10 (chilled)		7699919	2016-11-11	16507	913	playlist	emotive-11	https://soundcloud.com/riccardo2707/sets/emotive-11	https://api.soundcloud.com/playlists/274642743	90735880	Chill Lounge Relax	33	298639905,292396338,292107988,293017671,292230726,264883748,295012012,294595198,283457704,250830766,294740144,261595394,294118924,291871343,273441263,295573263,295374698,297765563,293299459,282893767,296663050,298135812,298265152,297892982,298090693,298622651,298204017,297892269,293141102,73239660,285764144,317024541,321091807
893223910	midnight jazz	Jazz & Blues	2739200	2019-10-12	2558	106	playlist	midnight-jazz	https://soundcloud.com/tb3dvuqu1ugs/sets/midnight-jazz	https://api.soundcloud.com/playlists/893223910	245121594	"""Smooth Jazz"" sleep study Relax Chill Chillout Jazz"	13	141378354,98219350,250813560,338701464,279383252,180854056,99805532,449137065,391435974,494778189,220819081,16608816,444668280
279147637	#JoinTheFitnation	Electronic	2858699	2016-11-28	68153	3931	playlist	jointhefitnation	https://soundcloud.com/fitnation-egypt/sets/jointhefitnation	https://api.soundcloud.com/playlists/279147637	271290413	workout gym	11	294276971,264023874,293505478,193781466,287530501,209546078,123173738,287018575,238162839,101315565,285680750
315781489	Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 1	Folk & Singer-Songwriter	3327276	2017-04-15	69657	4461	playlist	relaxing-sunday-mornings-an	https://soundcloud.com/alexrainbirdmusic/sets/relaxing-sunday-mornings-an	https://api.soundcloud.com/playlists/315781489	37994022	"Indie Acoustic ""Acoustic Pop"" Folk Singer-Songwriter Pop-Folk Pop ""Indie Pop"" Relax Chill alexrainbirdMusic"	16	292880957,293265584,305539291,284450533,309505953,282861514,296955216,311533723,298046389,306348445,290984795,277351184,297421868,282861516,286660600,299977112
197021389	Stella's Coffee House	coffee	11350458	2016-02-17	165656	10504	playlist	coffeehouse	https://soundcloud.com/mzn665/sets/coffeehouse	https://api.soundcloud.com/playlists/197021389	6983206	indiefolk indierock study	47	21402225,37790476,173772143,74219877,39700277,82040262,32987296,147573599,70307124,169225916,132375021,141295551,140748434,168063637,118565831,51477831,56977365,122933322,29399268,88973561,81835598,142911157,34478606,197138073,151123519,108723331,36808839,90149698,151893176,126240530,16707860,119772443,117766424,141530461,121394546,97680975,235940413,137710486,97251979,7715880,88079439,86410761,154587057,83615049,2043823,134363739,282348370
857900882	Best Progessive House (All-Time)	Dance & EDM	13713988	2019-08-30	49074	1884	playlist	top20	https://soundcloud.com/digitalstreams/sets/top20	https://api.soundcloud.com/playlists/857900882	133467077	workout party Chill study edm	50	128680427,255863055,586696167,18853020,107301877,92373892,47218984,216540875,6655480,256208261,42434832,128685892,40591178,13204594,79973942,164021573,42663926,280066609,46928871,6466553,102584835,49710802,35756282,6058181,16910289,95306719,75259727,67158851,43658432,76335454,14921840,89415382,9022953,97695474,98416221,15964713,44175510,16164319,46786203,48026865,99350098,85220107,121815141,125124501,257068783,271217895,708709345,251379132,1070687083,276385510
213458273	Piano Deep Concentration	Classical	12217295	2016-04-07	143388	8109	playlist	piano-deep-concentration	https://soundcloud.com/nitza-md/sets/piano-deep-concentration	https://api.soundcloud.com/playlists/213458273	119793091	"Piano ""intense studying"" concentration study"	46	142174239,306903851,1461822,15231198,3585879,149035100,148001516,516175152,147692191,138771215,146777680,160830605,190426344,182972119,518913813,55116456,7876319,170612076,70347205,119757827,71706008,116152790,157887525,130781881,763819,110072151,96321789,104509402,82385841,48833978,138401157,135126955,169836924,421921737,388307270,369160718,211320295,335550599,395956239,235004565,91045350,319932437,82371665,82227766,82037516,327775071
114989448	Beautiful Sounds		14158076	2015-06-08	61409	3294	playlist	beautiful-sounds	https://soundcloud.com/ellaendes/sets/beautiful-sounds	https://api.soundcloud.com/playlists/114989448	157149530	beautiful covers sleeping goodnight relax chill sounds calm sleep night learning study studying pretty nice discover new music easy well reading read learn tumblr shawn mendes random bored background	50	113731620,203358179,161111917,175714954,82428465,95857302,54066012,57226749,189592688,125780708,19572998,2699228,4729615,111090984,75697370,60734828,102475386,25298981,62285362,84324488,101725281,72431853,197198243,179429458,123634586,99498098,197529531,191632495,20697060,45400276,190041197,73070135,92007001,190651496,92903163,81332458,19527125,5376637,100274863,67534754,3693979,92417728,76738498,129418035,117742488,5376459,147439271,205577562,105850064,175454134
321696079	BangerZ Weekly 07	Electronic	8370438	2017-05-09	9227	392	playlist	bangerz-weekly-07	https://soundcloud.com/bangerzinc/sets/bangerz-weekly-07	https://api.soundcloud.com/playlists/321696079	279328619	"Dubstep House ""Electro House"" Trap EDM Party Banger BangerZ"	40	322112707,321138289,321724721,314102028,266053507,320745458,321128356,321599402,319673179,319926577,319708935,321158220,321128473,310744455,321557369,320751825,321611401,321116140,320730384,321918593,306569806,320353249,321099040,321581370,321947504,321771132,319843780,319874752,321113164,320744903,321582418,318896524,320424920,320974569,340501389,322223739,147500850,265319901,317530735,322173885
109791649	Musculation / Workout Song Motivation #1	Motivation	13673607	2015-05-21	27718	1812	playlist	musculation-workout-song	https://soundcloud.com/atommeplaylist/sets/musculation-workout-song	https://api.soundcloud.com/playlists/109791649	109970245	muscualtion workout musique motivation	51	935069482,50812215,499110465,171228935,338727335,45357265,397142619,133060071,184014668,117147349,90977083,136045500,174732881,129334352,129334348,172408756,128725502,140238675,177671751,183810395,156046239,45719017,193781466,122100102,184758104,52629506,31118595,166333226,93864229,35034503,115746978,26292065,10240918,85328042,46265632,158525872,159093405,164263675,66993922,186018251,103950537,37398486,158625286,115866195,156732933,94789708,165642986,251234001,331664083,304026521,159827700
114773430	Jay Alvarrez & Alexis Ren	Chill	10180279	2015-06-07	8766	947	playlist	jay-alvarrez-alexis-ren	https://soundcloud.com/alanamac-1/sets/jay-alvarrez-alexis-ren	https://api.soundcloud.com/playlists/114773430	77984738	chillstep	38	17410153,146159376,184302169,7766373,94038105,161084803,177563355,74958037,11040382,142823370,165312454,103052311,98419274,145676920,210892797,186251898,217910955,217060686,208430732,203829831,171945055,197391722,188932133,191445547,224124539,221753365,223228432,223835895,191271341,91449178,83539885,237840699,104762415,228049788,118091507,198910642,412862280,547237815
221315752	Motivated Music - May 2016	WorkOut	4652746	2016-05-02	48379	2834	playlist	motivated-music-may-2016	https://soundcloud.com/fitnuslife/sets/motivated-music-may-2016	https://api.soundcloud.com/playlists/221315752	163911442	gym fitness motivation running Edm Dance House	19	258490808,261376516,210014181,228382461,247360639,254799279,258475407,257939729,256821987,261362351,256645695,228513005,199366476,251904713,260343335,246517233,223001652,258986569,254409139
309906288	hold this	vibe	4244984	2017-03-24	23474	1876	playlist	vibe	https://soundcloud.com/sketshori/sets/vibe	https://api.soundcloud.com/playlists/309906288	177822660	chill relax vibe sleep	25	255529008,238332171,306817628,308303034,305470992,306862775,196002137,265779209,257678275,245949012,274004021,308251370,262808858,311598029,270104926,238404642,172549542,152133056,299875358,245434857,239574255,311874871,314781234,319581872,328081954
1031490820	Summer Vibes	Pop	3846692	2020-04-13	5575	130	playlist	summer-vibes	https://soundcloud.com/hanriverlove/sets/summer-vibes	https://api.soundcloud.com/playlists/1031490820	552289491	"""Dance Pop"" Party Workout"	17	189051776,133214954,747899422,245617499,402106452,252445530,436026705,318862502,674034341,277470238,360997079,595492116,228796517,284250119,766184971,255439246,300114256
1122582523	Be my autumn		4664313	2020-09-04	1059	48	playlist	be-my-autumn	https://soundcloud.com/hanriverlove/sets/be-my-autumn	https://api.soundcloud.com/playlists/1122582523	552289491	sleep study relax	19	133822710,172018820,17044602,138148883,326228613,115869518,38018585,46604736,42363236,28301476,73372057,362225003,249639755,229512986,113384371,215024415,125927179,5985553,15532661
411448733	Best Of 2017	COTM	9692935	2017-12-31	84633	5765	playlist	best-of-2017	https://soundcloud.com/tannerstunes/sets/best-of-2017	https://api.soundcloud.com/playlists/411448733	50651952	best 2017 music party remix house techno disco megamix mix playlist	47	348821707,254515695,388098488,338384477,356213492,344525369,325687990,337396175,297961095,342497243,334930438,341497784,310455689,320121447,340480058,323296101,341444266,332846872,347717446,322210908,348893784,329405148,319908961,338289165,345231682,294106030,356856446,337856864,347818771,346634458,353307305,350730238,343518359,178525956,341447846,336046377,329502496,327121443,325513140,322734603,323889283,316429266,312908733,317114218,307072685,313835029,311660083
632423571	Workout 2018		9342970	2018-10-28	31564	1592	playlist	workout-2018	https://soundcloud.com/partyplaylists69/sets/workout-2018	https://api.soundcloud.com/playlists/632423571	454283658	workout	46	584959245,877762033,557534421,693794488,208485855,887015536,167810531,237242362,850144228,731522308,642323157,266489131,318470521,222238653,293983123,207430150,322247356,590096274,603854502,323889283,310968421,602800461,681996821,603328008,842491084,406938789,218230580,789490390,337396175,275869874,444288303,212263577,172245994,143553285,170202151,332846872,257939729,264023874,70972306,156125563,342497243,244144744,406527663,141415883,247599017,278836886
266922577	You're welcome	party	15454007	2016-10-13	7336	412	playlist	aux	https://soundcloud.com/mr11169/sets/aux	https://api.soundcloud.com/playlists/266922577	89597760	"Electronic house Chill Rap EDM Party ""Dance Pop"" vibes Beach rave Relax"	68	128725502,176280615,208097844,179640444,346429764,189852707,128788786,160157773,53074504,105746974,161419064,160849505,235664338,91840865,223988604,251364070,14932693,227697572,161330220,247202997,166797281,264427354,262375023,196347240,251059513,211336937,150898354,258792605,38497328,113713187,41993188,234158192,226563233,186018251,64065414,188536708,207261320,91401781,120771040,136536788,83539885,196156839,162001784,209002217,185622217,18853020,226153754,219805060,135324897,13505236,184626685,3076612,57899820,127154852,216327964,206861316,121239554,14702278,177836962,223279603,399262743,373180994,275786474,251027701,452107782,351875973,353828930,255790200
301391962	lofi 4 studying	Hip-hop & Rap	13867215	2017-02-20	172225	7474	playlist	lofi-4-studying	https://soundcloud.com/suricolbert/sets/lofi-4-studying	https://api.soundcloud.com/playlists/301391962	145037355	"""Trip Hop"" Ambient Downtempo studying study relax lofi midterms exams homework focus working ""remote work"" quarantine"	89	258878862,237139944,272749593,293564477,343616233,280585437,173194721,493210851,868180975,341377538,325211119,296480884,167505592,307805541,284210744,227042825,182404492,306123903,222540332,258724993,304683856,297465279,300644224,269895328,287902450,279476713,184243876,163765103,243023157,282798397,592370733,297004058,205531776,308122906,282925668,243582587,216596066,301153992,243829740,219030297,197805694,302316784,316474727,302776799,160009146,258134654,264634814,187846074,320857145,209629820,207577934,321506554,323430279,323419924,323384927,327258857,273093531,334714723,283831214,183639245,331795545,339961264,327644435,343831272,343554674,343827473,343668470,343768798,343549173,343716765,343844421,343763821,343733596,343505359,197066624,267397904,267875060,287362801,297948960,315630201,344474953,297292152,297298500,366114854,327488028,392141181,361795868,415670409,592370625
865751271	Lo-Fi Vietnam Chill	Soundtrack	10536902	2019-09-10	27452	1040	playlist	lofi-vietnam-chill	https://soundcloud.com/winterhihiihiii/sets/lofi-vietnam-chill	https://api.soundcloud.com/playlists/865751271	163502719	Soul Lo-Fi Acid Relax vietnam	49	677922615,674121842,594037416,413588520,432981996,394653558,473340663,655020377,323695178,518345259,543819138,574741479,517120170,618968403,224898295,343028044,292115501,280808806,652445807,434246076,613317708,348694682,650405078,670355264,662324705,670495982,575698698,639337650,646132254,655233581,683130336,639776205,572735187,646803609,633309999,637343418,386583275,406963134,670425347,36372398,662389961,625592592,603913140,686024350,375771752,443354931,636987354,670400420,690400222
363471011	| Chill | Lofi | Hip Hop |		23996819	2017-10-28	88259	5410	playlist	lofi-hip-hop	https://soundcloud.com/helennpham/sets/lofi-hip-hop	https://api.soundcloud.com/playlists/363471011	124083176	"""Hip Hop"" chill lofi"	121	76654203,483587793,153258067,263695168,490975647,489100860,343912204,232237318,283831214,160834982,307805541,307992072,204141146,286969134,286909641,286639387,287383995,179497207,155324810,171144700,295407791,160009146,284762111,206782090,152358775,243297554,298197167,237930189,289644668,232898957,324012690,310543200,285928720,321574931,282998816,307625416,179695110,284472107,21559550,260134775,324953090,256367003,313175842,314771272,268799947,288400203,266613864,267853080,342089735,271517125,270986352,281114896,290442912,282012356,306394814,340529913,122323777,259562573,346349430,345707207,324692354,270598468,332286052,347472923,290769157,236563334,293564477,338580722,241841872,274011597,248259135,234886218,267875060,221388264,203951457,255667954,173194721,209285874,222540332,306817628,163765103,268975927,178916138,286945931,278057912,209293932,268448230,250604886,262703709,158603734,206220422,55149736,238450856,174012852,124173519,140558241,296715495,350867854,375796574,115138420,236080387,217223814,132265188,385775363,373211459,489047496,319498219,240112130,492625641,495635010,343487174,453457233,337862617,343717859,164435456,336602510,332837097,450507738,342595298,327416694,202110583
620768712	english		4786768	2018-10-11	2784	112	playlist	english	https://soundcloud.com/mohammad-shuvo-910800399/sets/english	https://api.soundcloud.com/playlists/620768712	509683926		21	195677713,194009852,198570710,133263363,140771259,496942443,52889134,191640230,238476494,128136067,375117122,191787740,146518374,470503620,530562411,279612430,70885928,69110851,1366137,477001236,27803131
51957607	Chillax Mood	Chillout	5864037	2014-09-22	170379	10646	playlist	chillax-mood	https://soundcloud.com/its-jezika-bruh/sets/chillax-mood	https://api.soundcloud.com/playlists/51957607	81561939	Chill Beautiful Relax	21	143729872,156864414,156850774,161980476,95684467,150255497,144990230,166783535,82063832,153873856,165726783,168898878,169726555,192813785,285588137,169979875,190614975,160114474,230316022,99417762,214451907
191427863	Never Chill Before		8930873	2016-01-31	268759	21362	playlist	chilloutwithme	https://soundcloud.com/bi-s-n-3/sets/chilloutwithme	https://api.soundcloud.com/playlists/191427863	78807268	"""deep house"" chill High"	36	97287230,238944090,219053483,206060985,193781466,236369945,250830766,334733635,251005045,194181932,343991133,187805747,447905382,175136539,182859485,258266293,234086153,160782772,152972827,209107347,209693187,291604745,161270097,179351180,107816737,269938628,347991692,218748144,91736067,227908117,267772402,170453177,529409739,177509896,143729872,156864414
912910993	Winter Night Jazz #2	Jazz & Blues	6824079	2019-11-01	23453	962	playlist	winter-night-jazz-2	https://soundcloud.com/hanriverlove/sets/winter-night-jazz-2	https://api.soundcloud.com/playlists/912910993	552289491	Jazz mood winter read study 재즈 독서	25	128157554,34522281,98219350,146026169,47708432,115971928,99226371,57662504,155788559,67924442,140414216,98867303,81820815,81858441,121826743,118092115,103329455,37002034,5932406,159555339,106550429,34518694,150259277,54100319,200915512
381689195	GLITCHED LOVE	Indie	6596718	2017-11-23	36708	2449	playlist	glitched-love	https://soundcloud.com/blanc_de_noir/sets/glitched-love	https://api.soundcloud.com/playlists/381689195	249976774	DreamPop Alternative Chill	28	298700925,353678588,338390724,274404811,270195697,200105377,304859834,301913543,237618920,56276873,263165485,334004603,328761310,349508149,96362783,104274857,37220507,187988835,201609139,151905186,322237472,66660475,246670616,242526079,117869871,119108232,319592936,197292769
347947878	Best Chill Trap	Dance & EDM	8114664	2017-08-25	92724	6212	playlist	chilltrap	https://soundcloud.com/digitalstreams/sets/chilltrap	https://api.soundcloud.com/playlists/347947878	133467077	party chill study workout Edm	35	115637728,909356458,325642110,305489979,4002141,146159376,219976671,221054822,222923788,255497144,414650034,99287347,254409139,442568250,225213149,830390422,347320299,259094492,272626795,236369945,90473982,271990006,225066758,267994949,1468789,304096161,153799566,265802323,281668878,279401645,318478158,421911600,150401647,271217895,771871318
1127514799	Spilled Solo Cups		26424191	2020-09-12	444	9	playlist	spilledsolocups	https://soundcloud.com/user-406588157/sets/spilledsolocups	https://api.soundcloud.com/playlists/1127514799	286062979	Edm throwback throwbacks frat fraternity singalong Mashup Party hype pregame House darty greek greeklife datenight mixer mixers	71	698472211,159513770,225568545,263465303,891966028,20985601,585990822,511533360,241410569,332512340,629090277,265607531,14932693,604701144,519016848,287440993,440675889,347170476,303507360,307624139,678592170,612393789,179437665,875256058,292145995,692938075,689591179,121799819,305909315,799057411,326404037,828497968,198910642,917915269,794640376,90473982,219159969,229007070,244144744,278128721,262184516,236886485,533962188,650778440,701909563,347053637,748498663,256158576,373185245,75375783,394235814,549505605,210521714,254659518,907331782,146433371,625613922,196347240,924335584,423669135,108871783,706235440,244417407,900430273,911568256,337984986,395127291,589717065,978456448,987504100,128725502
600219576	Naruto | Chill Trap Lofi Hip Hop Mix		7572615	2018-09-10	10626	546	playlist	naruto	https://soundcloud.com/ilyanaazman/sets/naruto	https://api.soundcloud.com/playlists/600219576	214279944	"Chill Relax study Chillout sleep Party Arabic Trap Drop Bass Remix Remixes ""Hip Hop"" naruto ""shonen jump"" Anime Lo-Fi Mix"	37	475328790,717560119,297795526,210321356,229866275,401256987,312563750,550178346,328019893,263332545,561816768,426787695,324027072,371583239,599811660,129378878,346995007,301801412,302504141,295907079,309365138,320392834,207850196,207954530,599811678,531442482,158814006,404629566,653830007,341813625,187811354,425059794,343728459,422997048,336621062,195783095,338220392
172919503	Playlist 001 (Hard beats) - Gold's Gym Egypt	Fitness	4003075	2015-12-07	97486	4562	playlist	dubstep-by-golds-gym-egypt	https://soundcloud.com/goldsgymegypt/sets/dubstep-by-golds-gym-egypt	https://api.soundcloud.com/playlists/172919503	191625969	Gym Workout Motivation	13	195871145,193781466,172245994,173066681,221326807,235869167,193270668,102385010,99350098,234560672,235782740,216869942,230664876
